document_id,name_comp,year,href_doc,status
0f60f42e-d307-4390-9a6d-0aa3b698981e,Halma,2022,https://www.halma.com/~/media/Files/H/Halma/Corp-V2/reports-and-presentations/reports/2022/halma-plc-annual-report-2022-final.pdf,downloaded_manually
0fa93b17-fea2-4956-8f1f-540656e24b81_2021,Legal & General,2021,https://group.legalandgeneral.com/media/fx3kkujx/l-g-2021-annual-report-and-accounts.pdf,downloaded_manually
0fab643f-44d6-4655-b232-5181af7e896c,Husqvarna Group,2020,https://www.husqvarnagroup.com/sites/default/files/pr/202103236380-1.pdf,downloaded_manually
10edf708-8c9a-4699-96ed-f1547b4d3348,IMI,2018,https://www.imiplc.com/sites/imi-corp/files/2019/Annual%20reports/imi-ara-2018.pdf,downloaded_manually
10f73e3f-5fbb-41b7-87fc-f4989f616b11,DNB Bank,2020,https://www.ir.dnb.no/sites/default/files/results/DNB_Bank_annual_report_2020.pdf,downloaded_manually
1190ae2c-e3d2-49d5-8b0b-6267258d1e40,Future,2020,https://cms.futureplc.com/wp-content/uploads/2021/09/FY20-Annual-Report.pdf,downloaded_manually
120d752a-c5c2-4a41-9e5d-39046ecfdc9f_2021,Sagax,2021,https://www.sagax.se/sites/default/files/pr/202204194478-1.pdf,downloaded_manually
1221c92f-2acd-42fe-8d3a-e5db385b1ace,Dassault Systèmes,2019,https://investor.3ds.com/system/files-encrypted/nasdaq_kms/assets/2022/04/01/4-08-51/3DS_2021_URD_31032022.pdf,downloaded_manually
12d42f46-874f-4c8a-9867-4790f7617210,Husqvarna Group,2019,https://www.husqvarnagroup.com/sites/default/files/pr/202003118399-1.pdf,downloaded_manually
130e297f-608f-4a15-814a-7a5e91d79c74,RS Group,2018,https://www.rsgroup.com/sites/rsgroup/files/2019-09/ar/Electrocomponents-Annual-Report-2018.pdf,downloaded_manually
132c4c83-1cd1-4c6f-a508-1bbbc908bfa0,Grand City Properties,2019,https://www.grandcityproperties.com/fileadmin/user_upload/03_investor_relations/Downloads/2019/GCP_FY_2019.pdf,downloaded_manually
1342f79e-fc8f-470c-b3b7-26279c59f7c5,E.ON,2021,https://www.eon.com/content/dam/eon/eon-com/eon-com-assets/documents/investor-relations/en/annual-report/GB21_US_final_internet.pdf,downloaded_manually
140a7d1b-f8f4-48a1-9dc2-54236b82c0b8,Spirax-Sarco Engineering,2020,https://www.spiraxsarcoengineering.com/sites/spirax-sarco-corp/files/2021-04/2020-annual-report.pdf,downloaded_manually
14ff673b-961e-45bd-aaa5-f23cf30104c1_2021,WPP,2021,https://www.wpp.com/-/media/project/wpp/files/investors/2022/annual-report-2021/wpp-annual-report-2021---.pdf,downloaded_manually
15781024-fc2c-478b-a16e-6c90f1912b7c,Assura,2022,https://www.assuraplc.com/sites/assura/files/Annual-results-2022/ANNUAL-REPORT-FINAL2022.pdf,downloaded_manually
15aa905b-30d6-4464-923f-dcd8148eba5a_2021,Aéroports de Paris,2021,https://www.parisaeroport.fr/docs/default-source/groupe-fichiers/finance/information-r%C3%A9glement%C3%A9e-amf/documents-de-r%C3%A9f%C3%A9rence/2022/universal-registration-document-2021---en.pdf?sfvrsn=fd5ca0bd_2,downloaded_manually
15f664d6-6e3b-4d1d-82c9-9aed90c214d1,Husqvarna Group,2022,https://www.husqvarnagroup.com/sites/default/files/pr/202303130819-1.pdf,downloaded_manually
17e31d08-2182-44e7-ba07-dbe2bf2a324d,Qiagen,2019,https://www.annualreports.com/HostedData/AnnualReportArchive/q/NASDAQ_QGEN_2019.pdf,downloaded_manually
18025efc-7298-4ff7-9e77-fe656b592afa,Campari,2020,https://www.camparigroup.com/sites/default/files/downloads/Campari%20Annual%20Report%202020_1.pdf,downloaded_manually
18c2676f-4e7d-43da-9bd0-ca22ce34c832,Aéroports de Paris,2019,https://www.parisaeroport.fr/docs/default-source/groupe-fichiers/finance/information-r%C3%A9glement%C3%A9e-amf/documents-de-r%C3%A9f%C3%A9rence/2019/registration-document-and-annual-financial-report-2019.pdf?sfvrsn=c4fdcbbd_8,downloaded_manually
19491fd5-b8bd-441d-8f89-e0c822728c4e,RS Group,2019,https://www.rsgroup.com/sites/rsgroup/files/2019-09/ar/ar-2019.pdf,downloaded_manually
1a507579-4e06-4951-8ce9-2bc96cc5dd89,Sagax,2019,https://vp261.alertir.com/afw/files/press/sagax/Sagax_annual_report_2019.pdf,downloaded_manually
1ad0e5cb-4d81-4ac1-b4fe-08460bbcc38e,Husqvarna Group,2021,https://www.husqvarnagroup.com/sites/default/files/pr/202203162196-1.pdf,downloaded_manually
1b3a07b4-d50b-4b01-b0d8-c8eef4a4133d,Holmen,2019,http://investors.holmen.com/files/press/holmen/202003095956-1.pdf,downloaded_manually
1c0ae983-8f89-4a87-a4c1-12d0a9bcda92,AstraZeneca,2019,https://www.astrazeneca.com/content/dam/az/Investor_Relations/annual-report-2019/pdf/AstraZeneca_AR_2019.pdf,downloaded_manually
1c25df73-38ae-48bd-bd90-e8d38c4f969d,Freenet,2020,https://www.freenet.ag/binaries/_ts_1632059025972/content/assets/freenetgroup/pdf/ir-englisch/finanzberichte/2020/20210326-annual-report.pdf,downloaded_manually
1c8dbf3f-dd2f-4310-97a4-22fcfad6443d,Svenska Handelsbanken,2022,https://vp292.alertir.com/afw/files/press/handelsbanken/202302240667-1.pdf,downloaded_manually
1d4cf027-5d18-44f7-95bc-348f61c53e57_2021,Future,2021,https://cms.futureplc.com/wp-content/uploads/2021/12/AR2021-digital-low-res-1-1.pdf,downloaded_manually
1d4f200d-2ae3-4192-8d0b-561790024d85,Relx,2022,https://www.relx.com/~/media/Files/R/RELX-Group/documents/reports/annual-reports/relx-2022-annual-report.pdf,downloaded_manually
1dd1b433-af6a-4214-ab9e-1cc4296808b2,Fresenius,2019,https://www.fresenius.com/sites/default/files/2022-01/Fresenius_Annual_Report_2019.pdf,downloaded_manually
1ed7e161-6716-4852-9b20-28d0a876ee9f,IHG InternContinental Hotels Group,2019,https://www.ihgplc.com/-/media/ihg/annualreports/2019/pdf/ar-report-2019/ihg_2019ar.pdf?la=en&hash=9F491366E66A68491D6C545E1692F43F,downloaded_manually
200b0d5e-a114-450d-849e-dd3bf3265032,Aéroports de Paris,2022,https://www.parisaeroport.fr/docs/default-source/groupe-fichiers/finance/information-r%C3%A9glement%C3%A9e-amf/documents-de-r%C3%A9f%C3%A9rence/2023/adp-2022-universal-registration-document.pdf?sfvrsn=e2b7baf2_0,downloaded_manually
2055643b-ef5f-4bcc-b1bc-dbc13add9dab,IAG International Airlines Group,2019,https://www.iairgroup.com/~/media/Files/I/IAG/documents/IAG%20Annual%20report%20and%20accounts%202019.pdf,downloaded_manually
2083e9d0-456c-45fa-9e86-fd84ab0f9d02,Temenos,2020,https://www.temenos.com/wp-content/uploads/2021/03/2020-Annual-Report-7u42lsu22.pdf,downloaded_manually
21260156-6f11-42a7-9090-1375da969bee_2018,Bachem,2018,https://www.bachem.com/download/27/archive-reports/218122/bachem-annual-report-2018-de,downloaded_manually
2245c081-5280-4cfa-813f-012dbe3fffd7_2021,Zurich,2021,https://www.zurich.com/-/media/project/zurich/dotcom/investor-relations/docs/financial-reports/2021/annual-report-2021-en.pdf?rev=ae1bfe999d084107b76596349167ef09&hash=6D73D38A44A51EF3C6831EAF63AB08CE,downloaded_manually
2298d7cf-ea14-40a0-a9c6-211063dc5542_2020,RWE,2020,https://www.rwe.com/-/media/RWE/documents/05-investor-relations/finanzkalendar-und-veroeffentlichungen/2020-Q4/2021-03-16-rwe-annual-report-2020.pdf?sc_lang=en,downloaded_manually
22f31e1e-481f-452c-af1d-bc42a4a0a717,Vodafone,2019,https://investors.vodafone.com/sites/vodafone-ir/files/vodafone/annual-report/vodafone-full-annual-report-2019.pdf,downloaded_manually
22fa949f-2e33-46ad-92be-6015f64039ef,Halma,2019,https://www.halma.com/~/media/Files/H/Halma/Corp/reports-and-presentations/reports-archive/halma-annual-report-2019.pdf,downloaded_manually
2596b6ff-538d-43ba-afb6-bfc8b5c24b45,Sobi,2021,https://www.sobi.com/sites/default/files/pr/202204055842-1.pdf,downloaded_manually
2770d086-3ca1-4d9b-aac8-cf8d01008259,DCC,2021,https://www.dcc.ie/~/media/Files/D/Dcc-Corp-v3/documents/investors/annual-and-sustainability-reports/2021/annual-report-2021.pdf,downloaded_manually
27da3f35-9593-41f1-b3ee-50d09f86483a,Halma,2018,https://www.halma.com/~/media/Files/H/Halma/Corp/reports-and-presentations/reports-archive/halma-annual-report-2018.pdf,downloaded_manually
27fa3cd7-e36b-4bdc-8d31-e756e799bb1c,Future,2019,https://cms.futureplc.com/wp-content/uploads/2021/09/FY19-Annual-Report.pdf,downloaded_manually
28892d59-f8b3-4565-94ab-53f9a24b8110,Bachem,2019,https://www.bachem.com/download/27/archive-reports/218117/bachem-annual-report-2019-de,downloaded_manually
2a967b1c-a4cd-4a3c-8cc7-66766defac9e,Heineken Holding,2018,https://www.heinekenholding.com/sites/heinekenholding/files/Investors/AGM/hhnv-pdf/heineken-holding-nv-2018-annual-report.pdf,downloaded_manually
2ac21b42-5edb-4caf-8d1c-9c6c59671480,Inchcape,2020,https://www.inchcape.com/wp-content/uploads/2021/03/Full-Annual-Report.pdf,downloaded_manually
2bd78925-5f2a-4d52-9e09-15a26c88252f,WPP,2020,https://www.wpp.com/-/media/project/wpp/files/investors/2021/annual-report-2020/wpp-annual-report-2020---.pdf,downloaded_manually
2bf9eccf-220a-4e0e-b957-e539ee813224,Aéroports de Paris,2020,https://www.parisaeroport.fr/docs/default-source/groupe-fichiers/finance/information-r%C3%A9glement%C3%A9e-amf/documents-de-r%C3%A9f%C3%A9rence/2020/2020-universal-registration-document.pdf?sfvrsn=a472d6bd_12,downloaded_manually
2c6b783a-6b6d-4fe9-81d8-ac3ce8916cf8,Ackermanns & Van Haaren,2020,https://www.avh.be/sites/avh/files/2021-03/annual-report/avh-annual-report-2020-en.pdf,downloaded_manually
2e70bc24-43c0-470c-b6d9-aa884e1aac9a,Sobi,2020,https://www.sobi.com/sites/default/files/pr/202104043217-1.pdf,downloaded_manually
2f2397e5-56aa-48ed-8922-43ebd5cb9883,Dufry,2020,https://www.dufry.com/system/files/2021-03/Annual%20Report_en.pdf,downloaded_manually
30488488-2632-4731-929d-5c1ec6d8f9a5,Netcompany,2018,https://netcompany.com/investor/financials/,problem_manual_download
3217e101-7231-4d15-8d91-17fd3177b265_2021,Wallenstam,2021,https://vp197.alertir.com/files/press/wallenstam/202203247583-1.pdf,downloaded_manually
338e9169-ecfc-49d1-a9c0-c8a56ddd92f5,Indutrade,2019,https://vp299.alertir.com/afw/files/press/indutrade/202003259308-1.pdf,downloaded_manually
33cb2a98-a445-4327-8a70-02471f102e40_2021,Campari,2021,https://www.camparigroup.com/sites/default/files/downloads/01.1%20Campari%20Group_Annual%20Report%20for%20the%20year%20ended%2031%20December%202021_0.pdf,downloaded_manually
33dd19e8-a8f1-465c-bcc8-60b3aa9055e9,Inditex,2019,https://static.inditex.com/annual_report_2019/pdfs/en/memoria/2019-Inditex-Annual-Report.pdf,downloaded_manually
346c8b0a-59c1-4855-a60b-d91118045d20,Nokia,2018,https://www.nokia.com/sites/default/files/2019-04/ec1042891_nokia_20f18.pdf,downloaded_manually
34aad8bd-4de5-4bcc-95f4-99d47a73a005_2021,Dufry,2021,https://www.dufry.com/system/files/2022-06/Annual%20Report%202021.pdf,downloaded_manually
364fefe7-7a56-44f3-b1c4-13c8ec080f21,Vitrolife,2021,https://airtools-vitrolife.prod-mid-euw3.investis.com/sites/airtools-vitrolife/files/pr/202203290676-1.pdf,downloaded_manually
36efc9a0-711e-4c4f-8519-3eba54cfda63,DNB Bank,2022,https://www.ir.dnb.no/sites/default/files/pr/202303097878-2.pdf?ts=1685008054,downloaded_manually
39415e11-2945-4df5-9235-6a0c0d4194e8,Victrex,2018,https://www.victrexplc.com/wp-content/uploads/2019/01/Victrex-plc-Annual-Report-2018.pdf,downloaded_manually
39c0b7f7-b263-42e7-a599-b5fc4f15e717,Zurich,2019,https://www.zurich.com/-/media/project/zurich/dotcom/investor-relations/docs/financial-reports/2019/annual-report-2019.pdf?la=en&hash=4E8BCC29DF881882AEB32E1D807D2AF8,downloaded_manually
3b0bdbd3-b887-497b-bb6e-5bba32643c17,Aveva,2020,https://www.annualreports.com/HostedData/AnnualReportArchive/a/LSE_AVV_2020.pdf,downloaded_manually
3b8ef8b5-dd07-41aa-9fb5-bf3782819b08,Volkswagen,2019,https://www.volkswagen-group.com/en/publications/more/annual-report-2019-2011/download?disposition=attachment,downloaded_manually
3c5d2ffb-3dc7-463f-8614-00c6fa0be498,Future,2022,https://cms.futureplc.com/wp-content/uploads/2022/12/FY2022_Annual_Report.pdf,downloaded_manually
3d39f06d-a345-42bd-94d4-79c430d8e0ab,Halma,2020,https://www.halma.com/~/media/Files/H/Halma/Corp/reports-and-presentations/reports-archive/halma-annual-report-2020.pdf,downloaded_manually
3ec7607e-6b4b-49a4-9579-cc9eeacb5021_2021,Pearson,2021,https://plc.pearson.com/sites/pearson-corp/files/pearson/annual-report-2021/pdf/pearson-annual-report-2021.pdf,downloaded_manually
3f3740e8-52ab-4e48-80eb-798c6b442970,IAG International Airlines Group,2020,https://www.iairgroup.com/~/media/Files/I/IAG/annual-reports/iag-annual-reports/en/iag-annual-report-and-accounts-2020.pdf,downloaded_manually
409aa9eb-3db0-471e-8974-e3f532823bc6_2021,Netcompany,2021,https://netcompany.com/investor/financials/,problem_manual_download
4270cf29-d06e-4f3d-a35a-737bad43f727,RS Group,2020,https://www.rsgroup.com/sites/rsgroup/files/2020-06/Docs/Annual-Report-2020.pdf,downloaded_manually
43f6110d-cb69-451d-a0b5-49801a0b4f42,Siemens,2018,https://assets.new.siemens.com/siemens/assets/api/uuid:4bfbab10-00d6-4a22-aad2-b50f3f232bfb/siemens-annual-report-2018.pdf,downloaded_manually
460e0d5e-54a2-4d24-8602-024ffea3f4cc,Latour,2020,https://vp302.alertir.com/sites/default/files/report/latour_annual_report_2020_-_final_version_web.pdf,downloaded_manually
469c4a2c-9074-426b-9d0b-034c6054aecf,Investor AB,2021,https://vp053.alertir.com/afw/files/press/investor/202203258083-1.pdf,downloaded_manually
48c4b248-5a86-4b6a-afac-ab4077f05c34,Zurich,2022,https://www.zurich.com/-/media/project/zurich/dotcom/investor-relations/docs/financial-reports/2022/annual-report-2022-en.pdf?v=2,downloaded_manually
4921bc6a-ec13-4fa8-99f6-84115b0e0a03,Vonovia,2018,https://reports.vonovia.de/2018/annual-report/servicepages/downloads/files/entire_vonovia_ar18.pdf,downloaded_manually
4a1b5168-741e-4b8f-8ded-87adc58dc4cc,SKF,2021,https://investors.skf.com/sites/default/files/pr/202203022809-1.pdf,downloaded_manually
4a7e27ba-9a43-4414-b717-c5de7c05fa9d,Siegfried,2018,https://www.annualreports.com/HostedData/AnnualReportArchive/s/siegfried_2018.pdf,downloaded_manually
4b9d8a00-0b71-43b4-9cba-67456e0bd810,CRH,2021,https://www.crh.com/media/4226/2021-annual-report-interactive.pdf,downloaded_manually
4d668066-7927-41c5-8b61-b2aff47ac039,Wallenstam,2020,http://vp197.alertir.com/files/press/wallenstam/202103235906-1.pdf,downloaded_manually
4f3dde75-12a1-4efc-8354-cb28a9d031e1,Thule Group,2018,https://www.thulegroup.com/sites/default/files/files/thule_group_2018_annual_report.pdf,downloaded_manually
50464ceb-69c6-4a2f-97b3-1493398adecd,Hays,2019,https://www.haysplc.com/~/media/Files/H/Hays/annual-reports/ar-2019/annual-report-2019.pdf,downloaded_manually
50bed4bf-51a0-434a-a101-7e03b8e578ab,Ackermanns & Van Haaren,2022,https://www.avh.be/sites/avh/files/2023-03/ar-2022/avh-2022-annual-report.pdf,downloaded_manually
52d6e6ea-ff3e-41e3-9b79-4d2f7827c798,Wallenstam,2019,http://vp197.alertir.com/files/press/wallenstam/202003194896-1.pdf,downloaded_manually
55cc5b1d-413a-4ccb-9a3c-fa9e6e11991a,DNB Bank,2019,https://www.ir.dnb.no/sites/default/files/Annual%20Report%20DNB%20Bank%202019.pdf,downloaded_manually
5859e4c4-1376-457a-bf7c-42b0747f01db,Inditex,2020,https://static.inditex.com/annual_report_2020/assets/pdf/pdfseng/BLOQUES_ING/ANUAL%20REPORT_ING_12_web.pdf,downloaded_manually
58a6ad31-24c1-43fe-8eec-d3694fec3835_2021,Heineken Holding,2021,https://www.heinekenholding.com/sites/heinekenholding/files/Investors/financial-information/results-reports-presentations/heineken-holding-nv-annual-report-2021.pdf,downloaded_manually
58b7b7ba-f892-4966-983d-d9f2480f1407,Deutsche Post DHL,2020,https://www.dpdhl.com/content/dam/dpdhl/en/media-center/investors/documents/annual-reports/DPDHL-2020-Annual-Report.pdf,downloaded_manually
5c885889-065d-459c-a836-a2ec803efe9f,Campari,2022,https://www.camparigroup.com/sites/default/files/downloads/05_ANNUAL%20REPORT%20CAMPARI_2023_0.pdf,downloaded_manually
5cc605f8-3f2c-4556-9623-a78197e302c1,SKF,2022,https://investors.skf.com/sites/default/files/pr/202303013297-1.pdf,downloaded_manually
5d12ed13-0881-4c20-86fc-8c152b698467,Investor AB,2020,https://vp053.alertir.com/afw/files/press/investor/202103300413-1.pdf,downloaded_manually
5e916251-ab5d-479b-afc6-3bb93df5292b,Spirax-Sarco Engineering,2021,https://www.spiraxsarcoengineering.com/sites/spirax-sarco-corp/files/2022-04/2021-annual-report.pdf,downloaded_manually
60449879-c168-4ad5-87ac-f8707bafb753,E.ON,2022,https://www.eon.com/content/dam/eon/eon-com/eon-com-assets/documents/investor-relations/en/annual-report/GB2022_gesamt_EN_final.pdf,downloaded_manually
619d00e7-546f-4c46-a055-952325d53d5a_2021,Thule Group,2021,https://www.thulegroup.com/sites/default/files/pr/20220405-d3965965-3900-4bf6-b125-a83c94e8b61d-1.pdf,downloaded_manually
61d8fa27-b168-4cc7-ad2f-cccedad9b409,SKF,2020,https://investors.skf.com/sites/default/files/pr/202103032688-1.pdf,downloaded_manually
639520e0-f6ab-44b7-8b0d-a1fccef175df,IHG InternContinental Hotels Group,2020,https://www.ihgplc.com/-/media/D84EF589B02C4A4CACC1D62E07692122.ashx,downloaded_manually
64c85d21-d55b-4563-903f-b465ca7fb3bb,Lundbergs,2018,http://www.lundbergforetagen.se/sites/default/files/files/Lundbergs_Annual-Report-2018.pdf,downloaded_manually
6560006c-d8a5-4e38-ad51-25d2a018276e,Pearson,2019,https://plc.pearson.com/sites/pearson-corp/files/2019-annual-report-and-accounts.pdf,downloaded_manually
67bd11dd-bbaa-4cba-8c4a-ff3a743a5347,Hays,2018,https://www.haysplc.com/~/media/Files/H/Hays/annual-reports/ar-2018/ar-2018.pdf,downloaded_manually
68a57b96-b0ac-4b74-be6d-166a2933317f,Hexpol,2018,https://vp300.alertir.com/afw/files/press/hexpol/201904049247-1.pdf,downloaded_manually
68b51836-cc95-4efa-99c5-8d3d948d18fa_2021,Halma,2021,https://www.halma.com/~/media/Files/H/Halma/Corp-V2/reports-and-presentations/reports/2021/halma-annual-report-2021.pdf,downloaded_manually
69ae9bc7-4ad0-49de-bf03-c283eea96e85,Husqvarna Group,2018,https://www.husqvarnagroup.com/sites/default/files/pr/201903183725-1.pdf,downloaded_manually
6a2f068f-dc8b-4599-ac49-d99db0d18f93,Ackermanns & Van Haaren,2018,https://www.avh.be/sites/avh/files/year-in-review/AvH-annual-report_2018_UK.pdf,downloaded_manually
